index,voted
2287,1.1747130155563354
2288,1.3264541625976562
2289,1.2708888053894043
2290,1.3450428247451782
2291,1.6155210733413696
2292,1.2745164632797241
2293,1.4450218677520752
2294,1.7991623878479004
2295,1.394907832145691
2296,1.3290984630584717
2297,1.3587841987609863
2298,1.2699640989303589
2299,1.5523508787155151
2300,1.4786148071289062
2301,1.9930150508880615
2302,1.7914353609085083
2303,1.5375080108642578
2304,1.2965223789215088
2305,1.727854609489441
2306,1.9764353036880493
2307,1.6071467399597168
2308,1.551034927368164
2309,1.2981446981430054
2310,1.676140308380127
2311,1.3786250352859497
2312,1.173768162727356
2313,1.3349888324737549
2314,1.3712687492370605
2315,1.9918006658554077
2316,1.841092824935913
2317,1.7063159942626953
2318,1.476819634437561
2319,1.2458839416503906
2320,1.392082929611206
2321,1.7357709407806396
2322,1.9918882846832275
2323,1.5012121200561523
2324,1.7555797100067139
2325,1.1951768398284912
2326,1.247756004333496
2327,1.7423237562179565
2328,1.209455966949463
2329,1.1057401895523071
2330,1.4940321445465088
2331,1.9942816495895386
2332,1.488612413406372
2333,1.2829514741897583
2334,1.3463358879089355
2335,1.2652636766433716
2336,1.3676749467849731
2337,1.3072084188461304
2338,1.3117520809173584
2339,1.3405992984771729
2340,1.496474027633667
2341,1.7360427379608154
2342,1.2206826210021973
2343,1.992910623550415
2344,1.238917589187622
2345,1.3853988647460938
2346,1.325639247894287
2347,1.3133143186569214
2348,1.3570305109024048
2349,1.5908334255218506
2350,1.508190393447876
2351,1.2393453121185303
2352,1.4527353048324585
2353,1.5785391330718994
2354,1.995666742324829
2355,1.196702480316162
2356,1.794996738433838
2357,1.245125412940979
2358,1.5924993753433228
2359,1.5579195022583008
2360,1.3142726421356201
2361,1.3088173866271973
2362,1.7843132019042969
2363,1.3261343240737915
2364,1.3561441898345947
2365,1.3906404972076416
2366,1.3364202976226807
2367,1.3270655870437622
2368,1.2104156017303467
2369,1.615997552871704
2370,1.3990243673324585
2371,1.4836742877960205
2372,1.4093841314315796
2373,1.3315380811691284
2374,1.27923583984375
2375,1.4625751972198486
2376,1.267781376838684
2377,1.2591009140014648
2378,1.4861133098602295
2379,1.3918522596359253
2380,1.4675517082214355
2381,1.7078384160995483
2382,1.701911211013794
2383,1.9624744653701782
2384,1.975795865058899
2385,1.4908123016357422
2386,1.8615425825119019
2387,1.3531452417373657
2388,1.416948914527893
2389,1.2586060762405396
2390,1.394569754600525
2391,1.6278680562973022
2392,1.4041470289230347
2393,1.5030598640441895
2394,1.2237409353256226
2395,1.2672475576400757
2396,1.7712328433990479
2397,1.3879070281982422
2398,1.7116737365722656
2399,1.9880845546722412
2400,1.6113672256469727
2401,1.406378984451294
2402,1.483898639678955
2403,1.3719162940979004
2404,1.6481900215148926
2405,1.3834259510040283
2406,1.2778105735778809
2407,1.944227933883667
2408,1.222914218902588
2409,1.563173532485962
2410,1.360762357711792
2411,1.3460934162139893
2412,1.511108160018921
2413,1.4556878805160522
2414,1.2087830305099487
2415,1.338026523590088
2416,1.3807111978530884
2417,1.9823520183563232
2418,1.2493177652359009
2419,1.8117663860321045
2420,1.987297534942627
2421,1.507265329360962
2422,1.8162888288497925
2423,1.9908348321914673
2424,1.2426848411560059
2425,1.7128397226333618
2426,1.4510952234268188
2427,1.3344237804412842
2428,1.2929872274398804
2429,1.989243984222412
2430,1.6167397499084473
2431,1.1184196472167969
2432,1.9779155254364014
2433,1.2327731847763062
2434,1.2865071296691895
2435,1.498250126838684
2436,1.2171369791030884
2437,1.4604358673095703
2438,1.878305435180664
2439,1.669697880744934
2440,1.397915244102478
2441,1.7883634567260742
2442,1.2262014150619507
2443,1.5030407905578613
2444,1.8382854461669922
2445,1.2638275623321533
2446,1.9901363849639893
2447,1.3997575044631958
2448,1.9943071603775024
2449,1.4441871643066406
2450,1.3479214906692505
2451,1.3753246068954468
2452,1.7575209140777588
2453,1.2954986095428467
2454,1.6142098903656006
2455,1.6287105083465576
2456,1.3850493431091309
2457,1.2615606784820557
2458,1.858689546585083
2459,1.8152107000350952
2460,1.9862139225006104
2461,1.5171257257461548
2462,1.9875907897949219
2463,1.9841276407241821
2464,1.8867576122283936
2465,1.3358148336410522
2466,1.5338881015777588
2467,1.48062264919281
2468,1.4066344499588013
2469,1.4023323059082031
2470,1.4303045272827148
2471,1.3577544689178467
2472,1.197870135307312
2473,1.4073405265808105
2474,1.4831430912017822
2475,1.3909517526626587
2476,1.3622969388961792
2477,1.46486496925354
2478,1.4755280017852783
2479,1.1626336574554443
2480,1.3318438529968262
2481,1.4010562896728516
2482,1.9703950881958008
2483,1.389686107635498
2484,1.3830461502075195
2485,1.253501534461975
2486,1.4070680141448975
2487,1.3020857572555542
2488,1.3238768577575684
2489,1.4770714044570923
2490,1.3468918800354004
2491,1.2339907884597778
2492,1.946570873260498
2493,1.731698751449585
2494,1.4955801963806152
2495,1.3646986484527588
2496,1.731136679649353
2497,1.9961984157562256
2498,1.4436767101287842
2499,1.775514841079712
2500,1.3808459043502808
2501,1.333617091178894
2502,1.2317020893096924
2503,1.7345867156982422
2504,1.7258100509643555
2505,1.2851471900939941
2506,1.3980576992034912
2507,1.5608364343643188
2508,1.3931134939193726
2509,1.3650987148284912
2510,1.4024611711502075
2511,1.8665839433670044
2512,1.5255903005599976
2513,1.3222273588180542
2514,1.645019292831421
2515,1.2456080913543701
2516,1.3417689800262451
2517,1.2256579399108887
2518,1.9806015491485596
2519,1.9820984601974487
2520,1.478613018989563
2521,1.3566681146621704
2522,1.4260677099227905
2523,1.4431424140930176
2524,1.532504916191101
2525,1.7760272026062012
2526,1.2750914096832275
2527,1.5723952054977417
2528,1.9613378047943115
2529,1.713477373123169
2530,1.3619786500930786
2531,1.6573715209960938
2532,1.3617031574249268
2533,1.3452467918395996
2534,1.492537498474121
2535,1.2798162698745728
2536,1.408894658088684
2537,1.505681037902832
2538,1.3410656452178955
2539,1.32862389087677
2540,1.3605990409851074
2541,1.3352659940719604
2542,1.4054286479949951
2543,1.7350749969482422
2544,1.3012192249298096
2545,1.2706725597381592
2546,1.2709587812423706
2547,1.997788429260254
2548,1.3864591121673584
2549,1.4454779624938965
2550,1.2202144861221313
2551,1.4007296562194824
2552,1.2082346677780151
2553,1.6822636127471924
2554,1.4114341735839844
2555,1.398112177848816
2556,1.9933092594146729
2557,1.4350504875183105
2558,1.206701397895813
2559,1.6914808750152588
2560,1.2760933637619019
2561,1.8578230142593384
2562,1.4964606761932373
2563,1.251863718032837
2564,1.8117735385894775
2565,1.377012848854065
2566,1.4459807872772217
2567,1.2688337564468384
2568,1.3552172183990479
2569,1.566321849822998
2570,1.426487684249878
2571,1.2652748823165894
2572,1.9915287494659424
2573,1.8942384719848633
2574,1.3936923742294312
2575,1.4141062498092651
2576,1.3463306427001953
2577,1.7609059810638428
2578,1.170252799987793
2579,1.9970061779022217
2580,1.992587924003601
2581,1.196144700050354
2582,1.2443879842758179
2583,1.6696627140045166
2584,1.2617913484573364
2585,1.4055588245391846
2586,1.4243497848510742
2587,1.9459037780761719
2588,1.3450164794921875
2589,1.2625629901885986
2590,1.915658950805664
2591,1.4219989776611328
2592,1.8609684705734253
2593,1.3943153619766235
2594,1.1622164249420166
2595,1.427544116973877
2596,1.497216820716858
2597,1.965275526046753
2598,1.31588613986969
2599,1.7572669982910156
2600,1.3759971857070923
2601,1.320361852645874
2602,1.4339134693145752
2603,1.3485862016677856
2604,1.2536004781723022
2605,1.4441144466400146
2606,1.8632482290267944
2607,1.2717196941375732
2608,1.6683306694030762
2609,1.910588264465332
2610,1.37014901638031
2611,1.6686102151870728
2612,1.4585785865783691
2613,1.830592393875122
2614,1.9801119565963745
2615,1.9642317295074463
2616,1.349170207977295
2617,1.8005090951919556
2618,1.599735140800476
2619,1.808976173400879
2620,1.2593042850494385
2621,1.8193421363830566
2622,1.3659883737564087
2623,1.2312616109848022
2624,1.3205314874649048
2625,1.309100866317749
2626,1.6666810512542725
2627,1.3634703159332275
2628,1.3083513975143433
2629,1.6440494060516357
2630,1.1730698347091675
2631,1.5056804418563843
2632,1.2399049997329712
2633,1.3706259727478027
2634,1.9941879510879517
2635,1.4787187576293945
2636,1.4586877822875977
2637,1.248162031173706
2638,1.3417668342590332
2639,1.426277756690979
2640,1.1802223920822144
2641,1.8543932437896729
2642,1.44375479221344
2643,1.2397783994674683
2644,1.3659415245056152
2645,1.3755031824111938
2646,1.4058334827423096
2647,1.2762248516082764
2648,1.3760247230529785
2649,1.2354862689971924
2650,1.4448907375335693
2651,1.2060831785202026
2652,1.3038251399993896
2653,1.3934223651885986
2654,1.2021393775939941
2655,1.973261833190918
2656,1.918287992477417
2657,1.9885294437408447
2658,1.8830430507659912
2659,1.990452766418457
2660,1.6103016138076782
2661,1.4024744033813477
2662,1.3407306671142578
2663,1.3703166246414185
2664,1.3652310371398926
2665,1.730504035949707
2666,1.3262262344360352
2667,1.212918758392334
2668,1.157241702079773
2669,1.1813504695892334
2670,1.3023595809936523
2671,1.2667241096496582
2672,1.270673155784607
2673,1.3664138317108154
2674,1.200332522392273
2675,1.2980409860610962
2676,1.634303092956543
2677,1.2459540367126465
2678,1.4997611045837402
2679,1.2281296253204346
2680,1.8791825771331787
2681,1.9857795238494873
2682,1.398224115371704
2683,1.3341678380966187
2684,1.3521456718444824
2685,1.687922477722168
2686,1.5224246978759766
2687,1.8170230388641357
2688,1.4402318000793457
2689,1.2440646886825562
2690,1.5048850774765015
2691,1.3720531463623047
2692,1.476410984992981
2693,1.717498540878296
2694,1.8367362022399902
2695,1.4906233549118042
2696,1.761845588684082
2697,1.9965623617172241
2698,1.3325464725494385
2699,1.879305362701416
2700,1.1692103147506714
2701,1.8422355651855469
2702,1.3288352489471436
2703,1.2660191059112549
2704,1.397449016571045
2705,1.2936192750930786
2706,1.3504300117492676
2707,1.3286502361297607
2708,1.5153536796569824
2709,1.7556712627410889
2710,1.5227855443954468
2711,1.8952492475509644
2712,1.2765862941741943
2713,1.46171236038208
2714,1.398484230041504
2715,1.2905632257461548
2716,1.7438197135925293
2717,1.2904506921768188
2718,1.5340626239776611
2719,1.3307775259017944
2720,1.9754722118377686
2721,1.9900684356689453
2722,1.4439458847045898
2723,1.4206231832504272
2724,1.9910714626312256
2725,1.354896903038025
2726,1.9303417205810547
2727,1.9830918312072754
2728,1.3378078937530518
2729,1.291456937789917
2730,1.7198882102966309
2731,1.5216140747070312
2732,1.3500514030456543
2733,1.379558801651001
2734,1.762000560760498
2735,1.205349087715149
2736,1.5015827417373657
2737,1.2734802961349487
2738,1.227422833442688
2739,1.833033800125122
2740,1.991243600845337
2741,1.3561012744903564
2742,1.2909367084503174
2743,1.3044050931930542
2744,1.9870235919952393
2745,1.5165977478027344
2746,1.7755050659179688
2747,1.2742427587509155
2748,1.3472039699554443
2749,1.2345643043518066
2750,1.3064854145050049
2751,1.259817361831665
2752,1.9928568601608276
2753,1.8008692264556885
2754,1.2706809043884277
2755,1.3814888000488281
2756,1.2349120378494263
2757,1.679147720336914
2758,1.5930469036102295
2759,1.4560381174087524
2760,1.9878382682800293
2761,1.289391040802002
2762,1.2214293479919434
2763,1.340904712677002
2764,1.715301752090454
2765,1.3716909885406494
2766,1.8327369689941406
2767,1.3817650079727173
2768,1.4433305263519287
2769,1.7097342014312744
2770,1.2660882472991943
2771,1.8840339183807373
2772,1.4688156843185425
2773,1.5951706171035767
2774,1.4860519170761108
2775,1.538606882095337
2776,1.3631703853607178
2777,1.4404189586639404
2778,1.5385358333587646
2779,1.3321952819824219
2780,1.3411030769348145
2781,1.78145432472229
2782,1.2943826913833618
2783,1.7372183799743652
2784,1.9034844636917114
2785,1.6700270175933838
2786,1.3691935539245605
2787,1.229164481163025
2788,1.1453616619110107
2789,1.579941749572754
2790,1.367586612701416
2791,1.206682801246643
2792,1.352678894996643
2793,1.309483289718628
2794,1.2980222702026367
2795,1.2762150764465332
2796,1.9944418668746948
2797,1.3998082876205444
2798,1.8059134483337402
2799,1.4017260074615479
2800,1.25118887424469
2801,1.799342393875122
2802,1.8124998807907104
2803,1.8144491910934448
2804,1.3467901945114136
2805,1.4495697021484375
2806,1.6505439281463623
2807,1.3712049722671509
2808,1.1867223978042603
2809,1.2886817455291748
2810,1.4206722974777222
2811,1.4341235160827637
2812,1.9528216123580933
2813,1.3078925609588623
2814,1.3739888668060303
2815,1.379915475845337
2816,1.858639121055603
2817,1.3492546081542969
2818,1.9921026229858398
2819,1.473315715789795
2820,1.2607128620147705
2821,1.279923677444458
2822,1.5719971656799316
2823,1.9748531579971313
2824,1.2716480493545532
2825,1.9590579271316528
2826,1.3148164749145508
2827,1.9750851392745972
2828,1.482484221458435
2829,1.890270471572876
2830,1.2212170362472534
2831,1.2507208585739136
2832,1.299299955368042
2833,1.6348679065704346
2834,1.9856698513031006
2835,1.2303029298782349
2836,1.3708696365356445
2837,1.3845925331115723
2838,1.425379753112793
2839,1.8854942321777344
2840,1.5089292526245117
2841,1.2994625568389893
2842,1.661134958267212
2843,1.2677645683288574
2844,1.3634177446365356
2845,1.9833269119262695
2846,1.53916597366333
2847,1.7961649894714355
2848,1.2899980545043945
2849,1.3836736679077148
2850,1.7744545936584473
2851,1.9415937662124634
2852,1.5069365501403809
2853,1.340494155883789
2854,1.4271972179412842
2855,1.3987157344818115
2856,1.8231810331344604
2857,1.990020513534546
2858,1.265966534614563
2859,1.7099363803863525
2860,1.9421725273132324
2861,1.7166407108306885
2862,1.4324169158935547
2863,1.271348237991333
2864,1.991294026374817
2865,1.2957732677459717
2866,1.4502314329147339
2867,1.3979817628860474
2868,1.7889045476913452
2869,1.7007901668548584
2870,1.7737510204315186
2871,1.4440373182296753
2872,1.3871095180511475
2873,1.7507166862487793
2874,1.3610962629318237
2875,1.7202680110931396
2876,1.685102939605713
2877,1.3909697532653809
2878,1.5023266077041626
2879,1.5129318237304688
2880,1.3377635478973389
2881,1.9871923923492432
2882,1.2659382820129395
2883,1.3159658908843994
2884,1.375416874885559
2885,1.985199213027954
2886,1.2670378684997559
2887,1.2908875942230225
2888,1.7195899486541748
2889,1.5247141122817993
2890,1.3017172813415527
2891,1.758420705795288
2892,1.403714656829834
2893,1.2585766315460205
2894,1.8822567462921143
2895,1.3946603536605835
2896,1.9904718399047852
2897,1.2990024089813232
2898,1.404860496520996
2899,1.8201556205749512
2900,1.5919427871704102
2901,1.9833241701126099
2902,1.2809531688690186
2903,1.3415837287902832
2904,1.452397346496582
2905,1.3889902830123901
2906,1.7543506622314453
2907,1.4988272190093994
2908,1.987505316734314
2909,1.2995208501815796
2910,1.4054491519927979
2911,1.410736322402954
2912,1.3214726448059082
2913,1.3840688467025757
2914,1.5045459270477295
2915,1.5926090478897095
2916,1.3460919857025146
2917,1.7196826934814453
2918,1.4134776592254639
2919,1.4117555618286133
2920,1.5171985626220703
2921,1.6647086143493652
2922,1.6150325536727905
2923,1.193865418434143
2924,1.3634891510009766
2925,1.4361597299575806
2926,1.601538896560669
2927,1.7556315660476685
2928,1.531941294670105
2929,1.3289234638214111
2930,1.2921721935272217
2931,1.9694557189941406
2932,1.7959131002426147
2933,1.5554835796356201
2934,1.786081075668335
2935,1.3599345684051514
2936,1.413944959640503
2937,1.9894284009933472
2938,1.379392385482788
2939,1.3238742351531982
2940,1.5264396667480469
2941,1.582920789718628
2942,1.2287774085998535
2943,1.3877112865447998
2944,1.9199072122573853
2945,1.3669483661651611
2946,1.5148532390594482
2947,1.4739629030227661
2948,1.9549980163574219
2949,1.8293445110321045
2950,1.890233039855957
2951,1.4358090162277222
2952,1.5847246646881104
2953,1.3435142040252686
2954,1.410714030265808
2955,1.9864082336425781
2956,1.9737986326217651
2957,1.2729164361953735
2958,1.7680258750915527
2959,1.342294454574585
2960,1.3101284503936768
2961,1.3690969944000244
2962,1.453414797782898
2963,1.5057690143585205
2964,1.5777513980865479
2965,1.3281209468841553
2966,1.9897034168243408
2967,1.339907169342041
2968,1.4746582508087158
2969,1.9814409017562866
2970,1.2600629329681396
2971,1.9568780660629272
2972,1.20049250125885
2973,1.3547269105911255
2974,1.3487719297409058
2975,1.4331862926483154
2976,1.7564929723739624
2977,1.28640615940094
2978,1.4845646619796753
2979,1.4201161861419678
2980,1.277130365371704
2981,1.304150104522705
2982,1.9892330169677734
2983,1.368599772453308
2984,1.8634538650512695
2985,1.7670207023620605
2986,1.493067741394043
2987,1.4948170185089111
2988,1.3782439231872559
2989,1.6047420501708984
2990,1.412023901939392
2991,1.9886388778686523
2992,1.2799112796783447
2993,1.186568021774292
2994,1.612821340560913
2995,1.632546067237854
2996,1.3377591371536255
2997,1.4045302867889404
2998,1.239990234375
2999,1.654327154159546
3000,1.3238396644592285
3001,1.7316089868545532
3002,1.4971694946289062
3003,1.6066803932189941
3004,1.3278746604919434
3005,1.4203145503997803
3006,1.4129114151000977
3007,1.369667410850525
3008,1.337493896484375
3009,1.8496782779693604
3010,1.2827448844909668
3011,1.5197545289993286
3012,1.827513337135315
3013,1.4518511295318604
3014,1.6510422229766846
3015,1.9869234561920166
3016,1.3922066688537598
3017,1.3801195621490479
3018,1.2838854789733887
3019,1.98649001121521
3020,1.3674728870391846
3021,1.394659161567688
3022,1.341731309890747
3023,1.3211517333984375
3024,1.3976496458053589
3025,1.3963125944137573
3026,1.3004887104034424
3027,1.1840819120407104
3028,1.9141521453857422
3029,1.3668723106384277
3030,1.6088814735412598
3031,1.6820337772369385
3032,1.9186465740203857
3033,1.3323497772216797
3034,1.264115333557129
3035,1.2975192070007324
3036,1.791682481765747
3037,1.3043006658554077
3038,1.4304571151733398
3039,1.347556710243225
3040,1.5079421997070312
3041,1.4748685359954834
3042,1.714457392692566
3043,1.3717703819274902
3044,1.3411709070205688
3045,1.9773544073104858
3046,1.458888053894043
3047,1.3933300971984863
3048,1.8177950382232666
3049,1.3238309621810913
3050,1.1956380605697632
3051,1.3651001453399658
3052,1.4048373699188232
3053,1.2813187837600708
3054,1.9850646257400513
3055,1.2410422563552856
3056,1.3205782175064087
3057,1.2355202436447144
3058,1.4656026363372803
3059,1.2932844161987305
3060,1.3023724555969238
3061,1.8674495220184326
3062,1.7266221046447754
3063,1.3492927551269531
3064,1.9550904035568237
3065,1.2909884452819824
3066,1.3573187589645386
3067,1.198042869567871
3068,1.8556159734725952
3069,1.574318528175354
3070,1.405898094177246
3071,1.5191479921340942
3072,1.6355867385864258
3073,1.9956684112548828
3074,1.6573368310928345
3075,1.352278470993042
3076,1.3998165130615234
3077,1.2760004997253418
3078,1.3489247560501099
3079,1.5176308155059814
3080,1.376332402229309
3081,1.4346365928649902
3082,1.6725162267684937
3083,1.9948365688323975
3084,1.302100419998169
3085,1.3431971073150635
3086,1.4480444192886353
3087,1.7238857746124268
3088,1.9181208610534668
3089,1.8029745817184448
3090,1.9820773601531982
3091,1.9912958145141602
3092,1.343861699104309
3093,1.4085569381713867
3094,1.4059910774230957
3095,1.4079492092132568
3096,1.981128215789795
3097,1.9848296642303467
3098,1.3396143913269043
3099,1.5009369850158691
3100,1.7695910930633545
3101,1.4398982524871826
3102,1.3819584846496582
3103,1.8632221221923828
3104,1.3509975671768188
3105,1.3991483449935913
3106,1.730947494506836
3107,1.1986716985702515
3108,1.5101492404937744
3109,1.5492461919784546
3110,1.8980485200881958
3111,1.4516584873199463
3112,1.3537603616714478
3113,1.3098945617675781
3114,1.3622766733169556
3115,1.5846976041793823
3116,1.9905133247375488
3117,1.4512724876403809
3118,1.986114740371704
3119,1.8549563884735107
3120,1.5256065130233765
3121,1.7830986976623535
3122,1.989349126815796
3123,1.4257118701934814
3124,1.467692255973816
3125,1.3251395225524902
3126,1.4661414623260498
3127,1.4633233547210693
3128,1.3749027252197266
3129,1.516667366027832
3130,1.2766356468200684
3131,1.4204058647155762
3132,1.3936100006103516
3133,1.3229129314422607
3134,1.4316612482070923
3135,1.5718438625335693
3136,1.2759301662445068
3137,1.3566598892211914
3138,1.9835246801376343
3139,1.160632848739624
3140,1.608543872833252
3141,1.2805931568145752
3142,1.4967737197875977
3143,1.377622365951538
3144,1.1659282445907593
3145,1.561051607131958
3146,1.5682870149612427
3147,1.5420136451721191
3148,1.4593541622161865
3149,1.3058905601501465
3150,1.626516342163086
3151,1.4052133560180664
3152,1.6387642621994019
3153,1.9923399686813354
3154,1.1483631134033203
3155,1.4668211936950684
3156,1.3513426780700684
3157,1.56015944480896
3158,1.445012092590332
3159,1.4231289625167847
3160,1.4968770742416382
3161,1.3677791357040405
3162,1.3879321813583374
3163,1.8678537607192993
3164,1.317284345626831
3165,1.405776858329773
3166,1.3767211437225342
3167,1.2515606880187988
3168,1.3548672199249268
3169,1.458200216293335
3170,1.3420807123184204
3171,1.2196604013442993
3172,1.6598292589187622
3173,1.3222463130950928
3174,1.749785304069519
3175,1.6691821813583374
3176,1.5145764350891113
3177,1.7824307680130005
3178,1.3191601037979126
3179,1.386451005935669
3180,1.268205165863037
3181,1.7231981754302979
3182,1.3875205516815186
3183,1.5260238647460938
3184,1.336654782295227
3185,1.3595952987670898
3186,1.2813262939453125
3187,1.43428373336792
3188,1.350682258605957
3189,1.5076065063476562
3190,1.685375690460205
3191,1.3117239475250244
3192,1.9835560321807861
3193,1.8532794713974
3194,1.7249549627304077
3195,1.7644675970077515
3196,1.2913784980773926
3197,1.2083203792572021
3198,1.495154619216919
3199,1.7736990451812744
3200,1.4808117151260376
3201,1.2633289098739624
3202,1.5268949270248413
3203,1.5686959028244019
3204,1.1482062339782715
3205,1.6284338235855103
3206,1.719675064086914
3207,1.5137193202972412
3208,1.4648665189743042
3209,1.9916274547576904
3210,1.2956464290618896
3211,1.4043567180633545
3212,1.6270859241485596
3213,1.2224011421203613
3214,1.6386178731918335
3215,1.4600794315338135
3216,1.8402538299560547
3217,1.6891686916351318
3218,1.4957473278045654
3219,1.820435881614685
3220,1.4901671409606934
3221,1.4660989046096802
3222,1.6916685104370117
3223,1.3229001760482788
3224,1.4892895221710205
3225,1.316559076309204
3226,1.459235668182373
3227,1.3070056438446045
3228,1.2983331680297852
3229,1.8198156356811523
3230,1.4278098344802856
3231,1.4132845401763916
3232,1.3152509927749634
3233,1.355672836303711
3234,1.9718446731567383
3235,1.4705764055252075
3236,1.984251856803894
3237,1.61788010597229
3238,1.3658292293548584
3239,1.4788007736206055
3240,1.8377621173858643
3241,1.1425087451934814
3242,1.508192539215088
3243,1.2361979484558105
3244,1.3161652088165283
3245,1.3101832866668701
3246,1.996335744857788
3247,1.2902549505233765
3248,1.2614623308181763
3249,1.2918585538864136
3250,1.731154203414917
3251,1.3414196968078613
3252,1.9862139225006104
3253,1.3529785871505737
3254,1.382521629333496
3255,1.2248647212982178
3256,1.2256275415420532
3257,1.437097191810608
3258,1.424628496170044
3259,1.4451940059661865
3260,1.5174062252044678
3261,1.6656997203826904
3262,1.3417415618896484
3263,1.18520188331604
3264,1.3679447174072266
3265,1.4373948574066162
3266,1.9517179727554321
3267,1.566497802734375
3268,1.3994262218475342
3269,1.9836814403533936
3270,1.2903844118118286
3271,1.6148443222045898
3272,1.3162434101104736
3273,1.3093427419662476
3274,1.3658955097198486
3275,1.4686505794525146
3276,1.4357216358184814
3277,1.751058578491211
3278,1.6960973739624023
3279,1.9932771921157837
3280,1.2781260013580322
3281,1.3173491954803467
3282,1.54750394821167
3283,1.4700493812561035
3284,1.4856436252593994
3285,1.2821792364120483
3286,1.3674824237823486
3287,1.2972214221954346
3288,1.8365116119384766
3289,1.4565507173538208
3290,1.533294916152954
3291,1.4135611057281494
3292,1.432700276374817
3293,1.9856258630752563
3294,1.1972683668136597
3295,1.832712173461914
3296,1.3593840599060059
3297,1.3626306056976318
3298,1.956958532333374
3299,1.6108112335205078
3300,1.3895736932754517
3301,1.4905353784561157
3302,1.3252949714660645
3303,1.5243624448776245
3304,1.3245179653167725
3305,1.78407621383667
3306,1.3020243644714355
3307,1.292323112487793
3308,1.5547816753387451
3309,1.3249471187591553
3310,1.4907474517822266
3311,1.3728363513946533
3312,1.4205868244171143
3313,1.1965707540512085
3314,1.8553836345672607
3315,1.2906527519226074
3316,1.3710041046142578
3317,1.7146990299224854
3318,1.81721830368042
3319,1.3747315406799316
3320,1.1894285678863525
3321,1.37204110622406
3322,1.802170991897583
3323,1.2781338691711426
3324,1.288630723953247
3325,1.848146915435791
3326,1.3997671604156494
3327,1.3832671642303467
3328,1.6286182403564453
3329,1.8895022869110107
3330,1.5254292488098145
3331,1.4090681076049805
3332,1.3448034524917603
3333,1.1617323160171509
3334,1.9697679281234741
3335,1.4148801565170288
3336,1.9861767292022705
3337,1.8730189800262451
3338,1.423913598060608
3339,1.3053876161575317
3340,1.9756743907928467
3341,1.205290675163269
3342,1.9919111728668213
3343,1.2811856269836426
3344,1.2492964267730713
3345,1.4283242225646973
3346,1.3995914459228516
3347,1.3429402112960815
3348,1.9030834436416626
3349,1.221778392791748
3350,1.4450438022613525
3351,1.5937447547912598
3352,1.976721167564392
3353,1.5025180578231812
3354,1.5003658533096313
3355,1.323905110359192
3356,1.9712553024291992
3357,1.3235065937042236
3358,1.4527736902236938
3359,1.491634726524353
3360,1.2737444639205933
3361,1.3823343515396118
3362,1.3038976192474365
3363,1.5622165203094482
3364,1.8859000205993652
3365,1.2588269710540771
3366,1.6892292499542236
3367,1.3460571765899658
3368,1.9970873594284058
3369,1.336355209350586
3370,1.266249179840088
3371,1.4612358808517456
3372,1.3682674169540405
3373,1.232039213180542
3374,1.676457405090332
3375,1.918282389640808
3376,1.5277191400527954
3377,1.5562231540679932
3378,1.3504464626312256
3379,1.9872143268585205
3380,1.432502031326294
3381,1.346999168395996
3382,1.9935708045959473
3383,1.252387523651123
3384,1.7209506034851074
3385,1.4481501579284668
3386,1.3903648853302002
3387,1.715316653251648
3388,1.3375087976455688
3389,1.9106762409210205
3390,1.3000377416610718
3391,1.1804255247116089
3392,1.4845662117004395
3393,1.4693617820739746
3394,1.2301833629608154
3395,1.6361238956451416
3396,1.7548317909240723
3397,1.2203959226608276
3398,1.381102442741394
3399,1.3630435466766357
3400,1.3407106399536133
3401,1.327561378479004
3402,1.5443994998931885
3403,1.4102392196655273
3404,1.3730560541152954
3405,1.3558120727539062
3406,1.9844263792037964
3407,1.3641047477722168
3408,1.7407262325286865
3409,1.3850822448730469
3410,1.3809995651245117
3411,1.3690301179885864
3412,1.2358722686767578
3413,1.4747666120529175
3414,1.5219194889068604
3415,1.990938425064087
3416,1.3052418231964111
3417,1.9785585403442383
3418,1.9848374128341675
3419,1.238834023475647
3420,1.3351984024047852
3421,1.5676286220550537
3422,1.1969588994979858
3423,1.3830002546310425
3424,1.4573367834091187
3425,1.658219814300537
3426,1.3755264282226562
3427,1.7041581869125366
3428,1.159607172012329
3429,1.352588176727295
3430,1.72983717918396
3431,1.4147247076034546
3432,1.327471137046814
3433,1.3281848430633545
3434,1.3540266752243042
3435,1.4142166376113892
3436,1.9860429763793945
3437,1.377959132194519
3438,1.3006317615509033
3439,1.3518545627593994
3440,1.5129501819610596
3441,1.8763437271118164
3442,1.735115885734558
3443,1.4471036195755005
3444,1.4441388845443726
3445,1.9730174541473389
3446,1.2120507955551147
3447,1.419334888458252
3448,1.444695234298706
3449,1.2840049266815186
3450,1.2914445400238037
3451,1.1134213209152222
3452,1.4430007934570312
3453,1.4838104248046875
3454,1.9897117614746094
3455,1.9005869626998901
3456,1.3510771989822388
3457,1.7521271705627441
3458,1.9935407638549805
3459,1.981823205947876
3460,1.461557388305664
3461,1.3560287952423096
3462,1.5416748523712158
3463,1.3909943103790283
3464,1.1706173419952393
3465,1.9194029569625854
3466,1.334167242050171
3467,1.4191694259643555
3468,1.2863577604293823
3469,1.626117467880249
3470,1.3543626070022583
3471,1.3488693237304688
3472,1.6000956296920776
3473,1.3055310249328613
3474,1.3855762481689453
3475,1.5297513008117676
